class,age,male,female
0,0 to 1,1441.15,1216.11
1,1 to 5,5754.48,4847.5
10,10 to 15,7437.13,6879.55
15,15 to 20,7558.79,7221.93
20,20 to 25,7573.81,7347.85
25,25 to 30,7590.17,7309.93
30,30 to 35,7433.99,6956.85
35,35 to 40,6873.89,6159.27
40,40 to 45,5968.21,5571.5
45,45 to 50,5211.48,4934.01
5,5 to 10,6945.01,6168.23
50,50 to 55,4548.8,4641.7
55,55 to 60,4274.97,3995.63
60,60 to 65,3654.35,3336.75
65,65 to 70,2445.98,2216.09
70,70 to 75,1703.82,1641.37
75,75 to 80,1097.87,1024.97
80,80 and over,865.53,799.11
