class,age,male,female
0,0 to 1,2067.13,1837.07
1,1 to 5,8254.01,7322.68
10,10 to 15,11048.61,10212.98
15,15 to 20,11104.62,11103
20,20 to 25,11977.96,11617.41
25,25 to 30,11727.85,11146.73
30,30 to 35,10650.38,9960.92
35,35 to 40,9482.88,8919.32
40,40 to 45,8445.09,8047.16
45,45 to 50,7489.01,7336.34
5,5 to 10,10183.15,9226.65
50,50 to 55,6594.88,6739.55
55,55 to 60,5896.64,5803.26
60,60 to 65,4982.47,4596.38
65,65 to 70,3351.95,3236.82
70,70 to 75,2515.06,2666.39
75,75 to 80,1848.37,1857.61
80,80 and over,1454.42,1500.09
