class,age,male,female
0,0 to 1,748.62,687.61
1,1 to 5,2989.23,2740.88
10,10 to 15,3874.15,3738.04
15,15 to 20,4234.28,4225.65
20,20 to 25,4104.84,3632.94
25,25 to 30,3879.4,3376.32
30,30 to 35,3527.54,3196.02
35,35 to 40,3199.29,2861.48
40,40 to 45,2773.03,2661.88
45,45 to 50,2426.44,2304.91
5,5 to 10,3436.21,3182.92
50,50 to 55,2145.8,2232.36
55,55 to 60,1997.07,2061.31
60,60 to 65,1946.19,1856.03
65,65 to 70,1352.92,1249.9
70,70 to 75,837.56,863.92
75,75 to 80,471.44,524.17
80,80 and over,408.36,464.26
