class,age,male,female
0,0 to 1,681.42,617.81
1,1 to 5,2720.91,2462.65
10,10 to 15,3722.66,3487.51
15,15 to 20,3867.43,3857.24
20,20 to 25,3920.53,3877.43
25,25 to 30,3881.33,3667.28
30,30 to 35,3612.19,3395.99
35,35 to 40,3272.7,3090.37
40,40 to 45,2981.59,2915.59
45,45 to 50,2710.97,2584.73
5,5 to 10,3402.2,3071.83
50,50 to 55,2324.19,2368.63
55,55 to 60,2092.11,1947.45
60,60 to 65,1717.81,1604.07
65,65 to 70,1114.29,1069.51
70,70 to 75,727.34,793.08
75,75 to 80,460.82,482.86
80,80 and over,361.39,405.75
