class,age,male,female
0,0 to 1,694.59,667.45
1,1 to 5,2773.49,2660.5
10,10 to 15,3130.95,2986.06
15,15 to 20,2420.78,2470.9
20,20 to 25,2272.63,2458.12
25,25 to 30,2567.09,2384.3
30,30 to 35,2312.32,2227.38
35,35 to 40,2155.8,2057.17
40,40 to 45,1863.97,1808.63
45,45 to 50,1686.93,1640.8
5,5 to 10,3546.16,3471.94
50,50 to 55,1393.75,1358.89
55,55 to 60,1115.4,1180.48
60,60 to 65,963.63,1081.64
65,65 to 70,609.1,730.47
70,70 to 75,336.76,455.61
75,75 to 80,166.17,240.57
80,80 and over,127.59,188.92
