class,age,male,female
0,0 to 1,455.77,416.32
1,1 to 5,1819.89,1659.46
10,10 to 15,2408.85,2298.87
15,15 to 20,2407.1,2328.86
20,20 to 25,2434.64,2348.13
25,25 to 30,2406.63,2268.21
30,30 to 35,2221.65,2139.27
35,35 to 40,2071.91,1927.22
40,40 to 45,1847.84,1785.17
45,45 to 50,1691,1548.58
5,5 to 10,2357.26,2179.5
50,50 to 55,1358.03,1340.09
55,55 to 60,1193.05,1065.23
60,60 to 65,866.97,890.82
65,65 to 70,578.68,600.12
70,70 to 75,367.88,396.1
75,75 to 80,209.52,239.99
80,80 and over,162.63,181.99
