class,age,male,female
0,0 to 1,960.7,899.4
1,1 to 5,3836.08,3585.07
10,10 to 15,5186.82,4923.95
15,15 to 20,4472.34,4309.66
20,20 to 25,4164.65,4272.56
25,25 to 30,4243.54,4153.64
30,30 to 35,3883.11,3854.75
35,35 to 40,3632.24,3673.67
40,40 to 45,3417.1,3520.29
45,45 to 50,3181.05,3141.75
5,5 to 10,5358.93,4915.6
50,50 to 55,2711.65,2835.9
55,55 to 60,2341.64,2296.78
60,60 to 65,1886.62,1921.74
65,65 to 70,1205.76,1247.43
70,70 to 75,715.95,893.67
75,75 to 80,428.5,544.72
80,80 and over,325.95,410.62
