class,age,male,female
0,0 to 1,1129.86,1006.11
1,1 to 5,4511.53,4010.41
10,10 to 15,6394.97,6000
15,15 to 20,6188.42,6349.5
20,20 to 25,6258.24,6412.72
25,25 to 30,6230.94,6351.81
30,30 to 35,5775.26,5700.01
35,35 to 40,5134.3,5106.66
40,40 to 45,4707.44,4691.28
45,45 to 50,4251.16,4321.47
5,5 to 10,5674.31,5141.33
50,50 to 55,3845.59,4035.48
55,55 to 60,3512.5,3440.05
60,60 to 65,2967.08,2786.99
65,65 to 70,2179.33,2109.82
70,70 to 75,1636.66,1795.62
75,75 to 80,1330.92,1338.21
80,80 and over,955.98,1019.15
