class,age,male,female
0,0 to 1,176.69,155.65
1,1 to 5,705.51,620.43
10,10 to 15,971.45,902.83
15,15 to 20,1066.34,1023.06
20,20 to 25,1151.69,1063.34
25,25 to 30,1160.56,1087.67
30,30 to 35,1088.59,996.06
35,35 to 40,984.22,903.11
40,40 to 45,898.46,809.76
45,45 to 50,795.73,722.62
5,5 to 10,877.59,781.98
50,50 to 55,677.43,653.23
55,55 to 60,618.61,542.33
60,60 to 65,483.58,437.8
65,65 to 70,337.82,320.29
70,70 to 75,248.2,261.9
75,75 to 80,195.52,193.44
80,80 and over,152.4,161.13
