class,age,male,female
0,0 to 1,1045.21,985.91
1,1 to 5,4173.5,3929.89
10,10 to 15,5141.43,4917
15,15 to 20,4258.71,4329.43
20,20 to 25,4028.43,4072.53
25,25 to 30,4135.1,3915.05
30,30 to 35,3949.46,3945.97
35,35 to 40,3650.79,3484.04
40,40 to 45,3307,3401.18
45,45 to 50,3076.96,2960.26
5,5 to 10,5012.13,4858.82
50,50 to 55,2579.19,2747.29
55,55 to 60,2292.67,2491.49
60,60 to 65,2453.26,2575.62
65,65 to 70,1461.95,1599.24
70,70 to 75,847.56,1073.25
75,75 to 80,441.03,687.43
80,80 and over,389.02,591.45
