class,age,male,female
0,0 to 1,2590.02,2309.54
1,1 to 5,10341.93,9205.97
10,10 to 15,14850.01,13923.95
15,15 to 20,14339.82,14730.81
20,20 to 25,14469.65,14911.99
25,25 to 30,14558.36,14923.33
30,30 to 35,13504.27,13348.99
35,35 to 40,11966.46,11948.66
40,40 to 45,11032.86,11060.33
45,45 to 50,9977.84,10185.25
5,5 to 10,13073.12,11840.93
50,50 to 55,9096.67,9569.62
55,55 to 60,8324.45,8139.77
60,60 to 65,7006.85,6578.41
65,65 to 70,5180.43,5024.11
70,70 to 75,3915.77,4324.27
75,75 to 80,3225.95,3239.02
80,80 and over,2311.51,2458.3
