class,age,male,female
0,0 to 1,847.05,773.28
1,1 to 5,3382.27,3082.36
10,10 to 15,4615.18,4344.89
15,15 to 20,4941.23,4908.68
20,20 to 25,5073.72,4958.84
25,25 to 30,4988.8,4666.37
30,30 to 35,4606.47,4305.45
35,35 to 40,4168.07,3927.93
40,40 to 45,3796.74,3724.44
45,45 to 50,3466.69,3307.55
5,5 to 10,4224.28,3835.93
50,50 to 55,2966.64,3006.74
55,55 to 60,2648.53,2452.68
60,60 to 65,2139.64,2015.5
65,65 to 70,1407.09,1359.68
70,70 to 75,909.04,1002.29
75,75 to 80,583.82,626.55
80,80 and over,455.84,524.57
