class,age,male,female
0,0 to 1,510.26,489.28
1,1 to 5,2037.45,1950.28
10,10 to 15,2291.6,2186.11
15,15 to 20,1778.62,1823.48
20,20 to 25,1680.48,1817.99
25,25 to 30,1888.77,1757.31
30,30 to 35,1704.62,1642.69
35,35 to 40,1586.77,1523.91
40,40 to 45,1384.19,1348.96
45,45 to 50,1254.65,1218.71
5,5 to 10,2610.11,2555.66
50,50 to 55,1034.7,1009.79
55,55 to 60,828.17,875.04
60,60 to 65,719.49,816.35
65,65 to 70,454.87,545.55
70,70 to 75,246.76,334.95
75,75 to 80,120.53,175.45
80,80 and over,91.88,136.47
