class,age,male,female
0,0 to 1,392.68,366.28
1,1 to 5,1567.97,1460.02
10,10 to 15,2040.05,1966.87
15,15 to 20,1588.97,1705.11
20,20 to 25,1570.89,1717.25
25,25 to 30,1620.74,1595.01
30,30 to 35,1426.85,1420.41
35,35 to 40,1324.91,1349.72
40,40 to 45,1263.85,1283.55
45,45 to 50,1123.18,1092.51
5,5 to 10,2199.96,2074.34
50,50 to 55,942.42,1001.3
55,55 to 60,819.56,889.35
60,60 to 65,833.09,871.15
65,65 to 70,465.44,489.07
70,70 to 75,249.05,329.94
75,75 to 80,143.95,182.83
80,80 and over,101.91,144.16
