class,age,male,female
0,0 to 1,797.19,711.46
1,1 to 5,3183.17,2835.93
10,10 to 15,4374.76,4056.35
15,15 to 20,3956.22,4000.71
20,20 to 25,3832.56,3907.62
25,25 to 30,3952.16,3819.99
30,30 to 35,3719.9,3544.21
35,35 to 40,3366.47,3150.57
40,40 to 45,3015.27,2886.14
45,45 to 50,2686.42,2557.89
5,5 to 10,3974.59,3576.72
50,50 to 55,2291.11,2418.59
55,55 to 60,2184.85,2038.96
60,60 to 65,1857.06,1718.51
65,65 to 70,1140.26,1100.69
70,70 to 75,761.78,812.79
75,75 to 80,442.81,452.94
80,80 and over,368.67,367.59
