class,age,male,female
0,0 to 1,348.93,318.69
1,1 to 5,1393.26,1270.34
10,10 to 15,1893.09,1801.08
15,15 to 20,2095.77,2059.88
20,20 to 25,2285.53,2099.33
25,25 to 30,2221.95,1964.85
30,30 to 35,2007.84,1793.96
35,35 to 40,1775.9,1606.74
40,40 to 45,1568.12,1502.24
45,45 to 50,1417.22,1338.55
5,5 to 10,1691.18,1563.96
50,50 to 55,1203.74,1188.94
55,55 to 60,1075.43,948.17
60,60 to 65,817.7,797.77
65,65 to 70,565.06,550.92
70,70 to 75,358.04,396.2
75,75 to 80,232.66,278.49
80,80 and over,200.91,224.9
