class,age,male,female
0,0 to 1,1090.99,1000.1
1,1 to 5,4356.31,3986.46
10,10 to 15,5741.54,5472.56
15,15 to 20,5642.37,5461.54
20,20 to 25,5639.26,5442.85
25,25 to 30,5572.19,5239.57
30,30 to 35,5137.64,4955.61
35,35 to 40,4790.57,4465.91
40,40 to 45,4273.15,4147.23
45,45 to 50,3930.76,3611.24
5,5 to 10,5647.9,5223.85
50,50 to 55,3159.68,3127.68
55,55 to 60,2779.87,2518.66
60,60 to 65,2047.46,2132.63
65,65 to 70,1372.71,1435.58
70,70 to 75,856.23,932.63
75,75 to 80,486.89,560.64
80,80 and over,372.83,420.77
