Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2018_EICCL_45414_1,RFP Identification No. CE-WBP(O)-16/2017-18,Consultancy services for Authoritys Engineer for Construction of H.L. Bridge over river Mahanadi at Gopinathpur connecting to Singhanath Pitha and Baideswar in the District of Cuttack in the State of Odisha under NABARD Assistance RIDF-XXIII,Authoritys Engineer for Construction of H.L. Bridge over river Mahanadi at Gopinathpur connecting to Singhanath Pitha and Baideswar in the District of Cuttack in the State of Odisha under NABARD Assistance RIDF-XXIII,Services,Open Tender,EOI,Miscellaneous Services,No,No,NA ,20-Mar-2018 04:30 PM,27-Mar-2018 11:30 AM ,120.0,No ,No,Online,26-Apr-2018 11:30 AM,EIC-CIVIL,In the District of Cuttack,751001.0,2.0,0.0,S.M. Consultants,"28,925,340",Rejected-Technical,27-Apr-2022,EIC-CIVIL,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,RIDF,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2019_ORULB_55763_12,02/SMC/2019-2020,"Construction of CC road with culvert and drain from Satyandra Bohidar Park towards Regional Probation Officers Office, Sambalpur, W.No.32","Construction of CC road with culvert and drain from Satyandra Bohidar Park towards Regional Probation Officers Office, Sambalpur, W.No.32",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,13-Aug-2019 11:00 AM,NA ,90.0,No ,No,Online,28-Aug-2019 11:00 AM,Municipal Bodies||Sambalpur Municipal Corporation,"SMC, Sambalpur",768001.0,1.0,"13,36,537",PADMASINI PATI,"1,136,189.77",Rejected-Technical,30-Apr-2022,Municipal Bodies||Sambalpur Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_OLIC_61237_4,01/2020-21 OLIC (PLB),01/04/20-21,Revival of Penala-I RL Lift Irrigation Project under Tikabali Block in Kandhamal District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jun-2020 11:00 AM,NA ,365.0,No ,No,Online,18-Jun-2020 11:00 AM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,Kandhamal,762001.0,1.0,"11,63,000",Bighnesh Kumar Agrawalla,"1,163,000",Rejected-Finance,27-Apr-2022,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Others,
2020_OLIC_61237_51,01/2020-21 OLIC (PLB),01/51/20-21,Revival of Penagiri-I RL Lift Irrigation Project under Phiringia Block in Kandhamal District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,03-Jun-2020 11:00 AM,NA ,365.0,No ,No,Online,18-Jun-2020 11:00 AM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,Kandhamal,762001.0,1.0,"8,39,000",Bighnesh Kumar Agrawalla,"842,000",Rejected-Finance,27-Apr-2022,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Others,
2020_OLIC_62015_13,02/2020-21 OLIC (PLB),02/13/20-21,Revival of Bakingia-I RL Lift Irrigation Project under Raikia Block in Kandhamal District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Jul-2020 11:00 AM,NA ,365.0,No ,No,Online,19-Aug-2020 11:00 AM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,Kandhamal,762001.0,1.0,"13,00,000",SIBA PRASAD BHOI,"1,192,000",Rejected-Finance,29-Apr-2022,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Others,
2020_OLIC_62015_14,02/2020-21 OLIC (PLB),02/14/20-21,Improvement of Budrikia-II RL Lift Irrigation Project under Baliguda Block in Kandhamal District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,20-Jul-2020 11:00 AM,NA ,365.0,No ,No,Online,19-Aug-2020 11:00 AM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,Kandhamal,762001.0,1.0,"5,14,000",JAYAHARA MOHANTY,"512,000",Rejected-Finance,29-Apr-2022,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Phulbani,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Repair and Restoration,{'improvement': 1}
2020_ORULB_65038_88,BMC(BAM)/232/2020-21,Construction of CC drain at Nigam Nagar 4th line A,Construction of CC drain at Nigam Nagar 4th line A,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,01-Jan-2021 03:00 PM,NA ,120.0,No ,No,Online,18-Jan-2021 11:30 AM,Municipal Bodies||Brahmapur Municipal Corporation,BERHAMPUR,760002.0,1.0,,ADITYA NARAYAN SAHU,"319,679",Accepted-AOC,28-Apr-2022,Municipal Bodies||Brahmapur Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2021_CEBMB_74375_3,SE-CHWD-04/2021-22,Construction of Community Centre at Sandhi Sahi of Chheligada Irr. Project.,Construction of Community Centre,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,17-Dec-2021 10:00 AM,NA ,90.0,No ,No,Online,28-Dec-2021 11:30 AM,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Chheligada Head Works Divn Mahendragada",Mahendragada,761017.0,1.0,"7,95,000",PRAKASH CHANDRA GOUDA,"675,067",Rejected-AOC,16-Apr-2022,"CE-BM,RVN Basin,Berhampur||SE Southern Irr Circle II Paralakhemundi||EE Chheligada Head Works Divn Mahendragada",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 1, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,False,Repair and Restoration,{'Construction': 2}
2021_CEBMD_71853_1,CERRIP-02/2021-22,Excavation of Gundichapada Distributary from RD 0.00 km to 3.60 km including construction of its structures (excluding NH crossing) of Rengali Right Irrigation Project.,"Excavation of Canal, Construction of Structures, C.C. lining and Service Road",Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,25-Oct-2021 10:00 AM,NA ,90.0,No ,No,Online,10-Nov-2021 11:00 AM,"CE-BM,B Right Basin,Dhenkanal","Baladiabandha, Gobindapur of Dhenkanal",759027.0,2.0,"13,84,16,893",SUSANTA KUMAR BADHAI,"117,668,200.99",Rejected-Finance,08-Apr-2022,"CE-BM,B Right Basin,Dhenkanal",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2021_CEDC_72388_1,SEDC-CTC / DDCTC -08/2021-22,Improvement to Kundi Nala Drainage cut Drain No 4 and 5 of Salipur Block,Improvement to Kundi Nala Drainage cut Drain No 4 and 5 of Salipur Block,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,10-Nov-2021 04:30 PM,NA ,90.0,No ,No,Online,25-Nov-2021 10:00 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",Improvement to Kundi Nala Drainage cut Drain No 4,753003.0,2.0,"2,51,34,361",SHATAKSHI COMMERCIAL PROP.- LISMA BISWAL,"21,366,720",Rejected-Finance,25-Apr-2022,"CE,Drainage,Cuttack||SE,Drainage,Cuttack",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'improvement': 2, 'Drain': 2}"
